Complaint ID,URL,Title,User,Date,Full Text
konsol-parcalari-eksik-teslimat-gecikmesi-ve-musteri-hizmetlerinden-yanit-yok,https://www.sikayetvar.com/bellona/konsol-parcalari-eksik-teslimat-gecikmesi-ve-musteri-hizmetlerinden-yanit-yok,"Konsol Parçaları Eksik, Teslimat Gecikmesi Ve Müşteri Hizmetlerinden Yanıt Yok",Ahmet,15 Ocak 14:24,"Bellona’dan aldığımız yemek takımı ve koltuk takımını Kocaeli İzmit’te bulunan Efem Home mağazasından satın aldık. Yemek takımının içinde bulunan konsol 17.12.2025 tarihinde teslim edildi ancak bu konsolun kulp ve vidaları eksik çıktı. Ürün daha ilk günden eksik parçalarla teslim edildiği için konsolu tam olarak kullanamıyorum.
Durumu fark eder etmez ürünü aldığımız Efem Home mağazası ile görüştüm. Bana, yıl sonu sayımında olduklarını, eksik parçalar için sipariş geçtiklerini ve kulp ile vidaların fabrikanın göndereceğini söylediler. Ancak beklememe rağmen fabrikadan bu parçalar hâlâ gönderilmedi. Bunun üzerine Bellonamüşteri hizmetlerini de aradım, bana dönüş yapılacağı söylendi ama üzerinden 10 gün geçmesine rağmen hiçbir geri dönüş alamadım.
Hem mağaza hem müşteri hizmetleri tarafından süreç bu kadar uzatıldığı ve net bir çözüm sunulmadığı için hayal kırıklığı yaşıyorum. Yemek takımının içindeki konsolun eksik kulp ve vidalarının bir an önce temin edilerek tarafıma ulaştırılmasını ve yaşadığım mağduriyetin giderilmesi için gerekli müşteri memnuniyeti adımlarının atılmasını talep ediyorum."
bellona-tirinin-sol-aynaya-carpmasi-ve-musteri-hizmetine-ulasamama,https://www.sikayetvar.com/bellona/bellona-tirinin-sol-aynaya-carpmasi-ve-musteri-hizmetine-ulasamama,BellonaTırının Sol Aynaya Çarpması Ve Müşteri Hizmetine Ulaşamama,Onurcan,15 Ocak 13:00,"15.01.2025 tarihinde saat 11.30 civarında İstanbul Ümraniye Ihlamurkuyu mevkisinde, Alemdağ Caddesi üzerinde seyir halindeyken, Bellona’ya ait 38 AEK 557 plakalı tır aracımın sol aynasına çarpıp durmadan yoluna devam etti. Çarpma sonucu sol dikiz aynım kırıldı ve maddi hasar oluştu.
Olayın ardından Bellonamüşteri hizmetlerine ulaşmak istedim ancakçağrı merkezinde müşteri temsilcisine bağlanma seçeneği bulunmadığı için herhangi bir yetkiliye durumu iletemedim. Bu nedenle mağduriyetimi buradan belirtmek zorunda kaldım.
Aracımda oluşan hasarın Bellona tarafından karşılanmasını ve aynanın tamirinin yapılmasını talep ediyorum. Konuyla ilgili olarak benimle en kısa sürede iletişime geçilmesini rica ederim."
pesin-odeme-yaptigim-tv-unitesi-ve-zigon-sehpasinin-eksik-teslimati-ve-iade-talebi,https://www.sikayetvar.com/bellona/pesin-odeme-yaptigim-tv-unitesi-ve-zigon-sehpasinin-eksik-teslimati-ve-iade-talebi,Peşin Ödeme Yaptığım TV Ünitesi Ve Zigon Sehpasının Eksik Teslimatı Ve İade Talebi,Elif,15 Ocak 14:02,"30.11.2025 tarihinde Ankara‑İstanbul Yolu üzerindeki Akınsaray Bellona şubesinden Veronica TV ünitesi ve zigon sehpa dahil olmak üzere toplam 300.000 TL tutarında peşin ödeme yaparak ürün satın aldım. Ancak ürünlerim eksik teslim edildi; Veronica TV ünitesi ve zigon sehpa hâlâ tarafıma ulaşmadı.
Şubeyle yaptığım görüşmelerde ürünlerin fabrika tarafından siparişe alındığı ve beklemem gerektiği söylendi; ancak aradan bu kadar zaman geçmesine rağmen somut bir teslimat tarihi verilmedi ve mağduriyetim giderilmedi. Peşin ödeme yapmış olmama rağmen ürünlerimin eksik bırakılması ve sürekli bekletilmem kabul edilebilir bir durum değil.
Bellona’dan, Veronica TV ünitesi ve zigon sehpa dahil olmak üzere bu alışveriş kapsamında aldığım tüm ürünleriniadesinin alınmasını ve ödediğim toplam 300.000 TL tutarın tamamının tarafıma eksiksiz şekilde iade edilmesini talep ediyorum."
bellona-kolajen-line-yatak-pedi-sikintisi-video,https://www.sikayetvar.com/bellona/bellona-kolajen-line-yatak-pedi-sikintisi-video,BellonaKolajen Line Yatak Pedi Sıkıntısı!,Merve,15 Ocak 08:12,
bellona-kisa-surede-tuylenen-101000-tllik-kanepe-icin-tam-degisim-talebi,https://www.sikayetvar.com/bellona/bellona-kisa-surede-tuylenen-101000-tllik-kanepe-icin-tam-degisim-talebi,BellonaKısa Sürede Tüylenen 101.000 TL'lik Kanepe İçin Tam Değişim Talebi,Sezer,14 Ocak 21:52,"25.05.2025 tarihinde Kahramanmaraş Onikişubat ilçesinde bulunan Bellona İhsan Mobilya bayisinden Havana üçlü yataklı, Odva ve Beatto a gri, K -ODHP Dream gri kodlu 2 adet kanepe satın aldım. Ürünleri alalı 8 ay bile olmadan kanepelerin oturma bölgelerinde yoğun şekilde tüylenmeler oluştu.
Durumu fark eder etmezservisi aradım. Garantinin devam ettiğini, kanepeleri 1 yıl daha kullanmam gerektiğini, 1 yıl sonunda tüylenen bölgelerin döşemesini değiştirebileceklerini söylediler. Ancak ben 101.000 TL ödeyerek aldığım bir ürünün bu kadar kısa sürede tüylenmesini ve bu şekilde kullanmaya devam etmemin istenmesini kabul etmiyorum.
2014 yılından bu yana Bellona’dan alışveriş yapan biri olarak, bu kalite sorununun marka imajına da yakışmadığını düşünüyorum. Bu nedenle, tüylenme sorunu yaşayan kanepelerimin sadece döşemesinin değiştirilmesi değil, ürünlerin tamamen yenisiyle değiştirilmesini talep ediyorum. Yaşadığım bu mağduriyetin en kısa sürede giderilmesini rica ediyorum."
bellona-koltuk-takiminda-erken-cokme-ve-ilgisizlik,https://www.sikayetvar.com/bellona/bellona-koltuk-takiminda-erken-cokme-ve-ilgisizlik,BellonaKoltuk Takımında Erken Çökme Ve İlgisizlik,Alev,14 Ocak 21:10,"Bellona markasına güvenerek Ankara Siteler Hane Bellona bayisinden Temmuz ayında en pahalı koltuk takımlarından birini satın aldım. Ürünü seri olarak aldım. Ancak koltuk takımı daha 1 ay dolmadan tüylendi ve oturma kısımlarında çökme oldu.
Yaşadığım sorunla ilgili önce ürünü aldığım firmaya, ardından da Bellona’nıngenel merkezine yazdım ancak hiçbir şekilde geri dönüş yapılmadı. Hem ürün kalitesinden hem de ilgisizlikten dolayı büyük bir mağduriyet yaşıyorum.
Sorunlu koltuk takımımın yenisiyle değiştirilmesini talep ediyorum. Gerekli incelemenin yapılarak mağduriyetimin en kısa sürede giderilmesini istiyorum."
bellona-koltuk-sifir-urun-olmasina-ragmen-ciddi-sekilde-defolu-geldi,https://www.sikayetvar.com/bellona/bellona-koltuk-sifir-urun-olmasina-ragmen-ciddi-sekilde-defolu-geldi,BellonaKoltuk Sıfır Ürün Olmasına Rağmen Ciddi Şekilde Defolu Geldi,Şükran,14 Ocak 20:52,"01.11.2025'de İzmir Torbalı Bellona 6755 numaralı şubeden Mona Üçlü Yataklı - oepm - Niva Gri Telalı koltuk takımı satın aldım. Koltuklar eve teslim edildiği ilk günden beri sıfır ürün olmasına rağmen ciddi şekilde defolu geldi. Üç koltuğun da yan iskeletlerinde hem göçükler var hem de elyaflar adeta portakal gibi oradan buradan dışarı çıkmış durumda.
Ürünü sıfır aldığım için böyle bir tabloyla karşılaşınca hemen bayiye bildirdim, mağdur olduğumu ve bu koltukları bu haliyle kesinlikle istemediğimi, sıfır ve sorunsuz bir koltuk takımı talep ettiğimi söyledim. Bayi veservisise sürekli “götürelim, tamir edelim” şeklinde çözüm sundu, ancak ben sıfır aldığım, hiç doğru düzgün kullanılmamış bir ürünün daha ilk günden servise gitmesini kabul etmediğimi belirttim. Talebimi yinelediğimde ise bayi bu kez benimle ilgilenmek yerine “Git mahkeme yoluyla hakkını ara” diyerek konuyu üzerlerinden atmaya çalıştı.
Buna rağmen bugün koltukları tamir için alıp götürdüler, fakat iskeletleri evde bıraktılar. İskeletlerde de sıkıntı olduğunu söylediğim halde “onlar zaten öyle” denilerek geçiştirildim ve kimse gerçekten ilgilenmedi. Şu an evde resmen yerde oturuyoruz, koltukların da 10–20 gün içinde ancak geleceği söylendi. 84 bin tl ödeyerek sıfır diye aldığım koltukların bu halde olması ve ilk çözüm olarak tamire gönderilmesi, üstüne bir de bayinin bu ilgisiz ve umursamaz tavrı beni hem maddi hem manevi olarak çok üzdü.
Ben bu koltukları tamir görmüş şekilde değil, üretim hatasız, gerçekten sıfır bir takım olarak teslim almak istiyorum. Ya koltuk takımımın eksiksiz ve sorunsuz, tamamen sıfırı ile değiştirilmesini ya da mağduriyetimin giderileceği şekilde kalıcı bir çözüm üretilmesini talep ediyorum. Ayrıca sıfır koltuklar gelene kadar servisin götürdüğü koltukları bana geri getirip montaj yapılıp ben onların üstünde oturmak istiyorum taki sıfır koltukları getirene kadar bu mağdurluğum giderilmesini talep ediyorum. Çünkü yerde oturuyoruz"
koltuk-takimindaki-leke-icin-garanti-reddedildi-ucretsiz-onarim-talebi,https://www.sikayetvar.com/bellona/koltuk-takimindaki-leke-icin-garanti-reddedildi-ucretsiz-onarim-talebi,Koltuk Takımındaki Leke İçin Garanti Reddedildi Ücretsiz Onarım Talebi,Aybüke,15 Ocak 10:23,"Bellona’dan Gaziantep Şehitkamil Bir Dünya Çeyiz‑Fıstıklı şubesinden 26.11.2025 tarihinde satın aldığım, 02.12.2025 tarihinde teslim edilen Estella koleksiyonu koltuk takımım henüz bir aylık olmasına rağmen koltuk yüzeyinde lekelenme meydana gelmiştir. Ürünle birlikte tarafıma verilen kullanım kılavuzunda koltuk yüzeyinin Arap sabunu ile silinmesi halinde leke tutmayacağı açıkça yazmasına rağmen, bu talimata birebir uygun temizlik yapmama rağmen mevcut leke çıkarılamamıştır.
Durumu yetkili servise ilettiğimde, bu sorunun garanti kapsamına girmediği ve sadece ücretli değişim yapılabileceği tarafıma bildirilmiştir. Kullanım kılavuzunda belirtilen bir yöntemin sonuç vermemesine rağmen bunun gerekçesi açıklanmamış, ayrıca bu durumun neden garanti kapsamı dışında değerlendirildiği konusunda da tarafıma tatmin edici bir bilgi verilmemiştir. Piyasa koşullarına göre yüksek bedellerle satılan bir ürün için yaşadığım bu sorunda firmadan yeterli desteği alamamam, tüketici olarak mağdur hissetmeme neden olmuştur.
Yaşanan tüm bu nedenlerle ciddi bir mağduriyet içindeyim. Koltuk takımındaki lekenin ücretsiz olarak giderilmesini veya gerekli onarım/temizliğin ücretsiz yapılmasını talep ediyorum."
bellona-mobilyalarimda-surekli-defekt-ve-yetersiz-tek-kisilik-kurulumla-magdur-oldum,https://www.sikayetvar.com/bellona/bellona-mobilyalarimda-surekli-defekt-ve-yetersiz-tek-kisilik-kurulumla-magdur-oldum,BellonaMobilyalarımda Sürekli Defekt Ve Yetersiz Tek Kişilik Kurulumla Mağdur Oldum,Mustafa,14 Ocak 13:31,"Konya Kamay Bellona’dan evimizi döşedik. Salon takımı, yemek odası, oturma odası ve yatak odası takımı aldık. Döşedik diyorum ama hala döşenmiş bir evimiz yok çünkü problemli ürünlerin hepsini göndermeye kalksak evimizde takım kalmayacak. Oturma odasında Porto takım aldık üçlü koltuk döşemesinde delik var. Yemek odasında masanın kitabesi dişli, sandalyelerde lekeler var işlem görmesi gerekiyor. Yatak odası makyaj masası daha ilk kurulurken ayakları yanlış gelmiş TV ünitesi ayakları ile. Gidip gelmesin diye tamam dedik bu sefer çekmecesi sıkıntılı çıktı, bekledik garantiden ürün geldi bu sefer tam kapanmıyor. Aynı odada başımızı çevirdik yine problem baza başlığında göçük var. Söylediğimizde “biz sizi mağdur etmeyelim” cevabı alıyoruz ama yaşadığımız baştan ayağa mağduriyet.Tüm takımlardan gidecek olan parçalarla evde tamam olan bir oda yok. Yerel markaları tercih etmeyip daha profesyonel olsun diye tercih ettiğimiz Bellona bizi marka tercihimizle pişman etti. Evin en çok masraf edilen kalemi mobilyalar ve sorunsuz tek bir takım yok.Tüm bu problemlerle birlikte bu kadar takım parçasını kurmak için tek bir çalışan geldi ve kurulum yedi buçuk saat sürdü. Başka markalarda herhangi bir mutfak masası için bile iki kişi gelirken Bellona tek kişi ile kurulum yapıyor."
koltuk-takimi-alisverisinde-tv-hediyesi-5-ayda-hala-teslim-edilmedi,https://www.sikayetvar.com/bellona/koltuk-takimi-alisverisinde-tv-hediyesi-5-ayda-hala-teslim-edilmedi,Koltuk Takımı Alışverişinde TV Hediyesi 5 Ayda Hâlâ Teslim Edilmedi,Muhammed,14 Ocak 12:29,"21.08.2025 tarihinde Bellona’dan 310.000 TL tutarında koltuk takımı satın aldım. Bu alışverişe istinadenkampanyakapsamında hak etmiş olduğum televizyon hediyem, üzerinden yaklaşık 5 ay geçmesine rağmen hâlâ teslim edilmedi.
Elimdeki TR251119-47918498 numaralı kayıtla birlikte hem ürünü aldığım mağaza ile hem de Bellonamüşteri hizmetleriile defalarca görüştüm. Ancak her seferinde konu Samsung’a yönlendirildi ve hiçbir aşamada televizyonum fiilen teslim edilmedi, somut bir çözüm sunulmadı.
Koltuk takımını satın alırken tarafıma taahhüt edilen televizyon hediyemin daha fazla gecikmeden, derhal teslim edilmesini talep ediyorum."
bellonada-deforme-sandalyeler-ve-cozum-sunmayan-servis,https://www.sikayetvar.com/bellona/bellonada-deforme-sandalyeler-ve-cozum-sunmayan-servis,Bellona’da Deforme Sandalyeler Ve Çözüm Sunmayan Servis,Sevda,14 Ocak 12:17,"Bellona Avcılar bayisinden 06.11 tarihinde Estelle koltuk takımı ve masa sandalye takımı satın aldım. Ürünleri taksitli olarak ve 25 bin tl üzeri bir bedelle aldım. Kısa süre içinde özellikle sandalyelerde belirgin deformeler oluştu.
Şikayetlerim üzerine Bellonaservisi üç kez evime geldi ancak her seferinde hiçbir sorun yok diyerek herhangi bir işlem yapmadan ayrıldılar. Ürünlerdeki deformelere rağmen hem bayiden hem servisten hiçbir çözüm sunulmadı, sorunum ciddiye alınmadı ve mağduriyetim devam ediyor.
Ürünleri kısa sürede bu şekilde deformeye uğrayan ve servis tarafından da çözüm üretilmeyen bir müşteri olarak, Estelle koltuk takımı ve masa sandalye takımınıniadesini ve ödediğim bedelin tarafıma geri ödenmesini talep ediyorum."
bellona-kisa-surede-deforme-olan-koltuk-ve-yanitsiz-servis,https://www.sikayetvar.com/bellona/bellona-kisa-surede-deforme-olan-koltuk-ve-yanitsiz-servis,BellonaKısa Sürede Deforme Olan Koltuk Ve Yanıtsız Servis,Mediha,14 Ocak 10:08,"Konya Beyşehir Bellona şubesinden aldığımız koltuk, daha ilk günden itibaren kumaşında potluk yapmaya başladı. Üstelik tayin durumumuz nedeniyle koltuğu neredeyse hiç kullanmıyoruz, toplasanız 20 gün memlekete gittiğimizde oturuyoruz, onun dışında da çoğunlukla evde bile olmuyoruz. Buna rağmen ürün bu kadar kısa sürede deforme oldu ve koltuk değişimi yapıldı.
Ancak gelen yeni koltuk, önceki koltuktan da kötü durumda çıktı. Kumaş kalitesi ve işçilik olarak sanki çok kalitesiz, isimsiz bir markadan alınmış gibi duruyor, Bellona’dan beklediğimiz kaliteyle uzaktan yakından ilgisi yok. Paramızla resmen rezil olduk, uzun ömürlü ve kaliteli bir ürün alalım derken mağdur edildik.
Yaklaşık 3 haftadır hem şubeyi hem de Bellona’yı arka arkaya arıyor ve daha önce de defalarca mesaj gönderiyoruz. Her seferinde “kayıt açacağız” denmesine rağmen ne gelen giden var ne de mesajlarımıza herhangi bir geri dönüş yapılıyor. Müşteri hizmeti anlamında da tamamen sahipsiz bırakıldığımızı hissediyoruz.
Ürünün ayıplı olduğunu, bu kadar az kullanımda bu hale gelmesinin kabul edilemez olduğunu düşünüyorum. Koltuğun ücretiadesi ya da gerçekten sorunsuz, kaliteli bir ürünle değişimi konusunda acilen çözüm üretilmesini ve tarafıma ivedilikle dönüş yapılmasını talep ediyorum. Ve bize gelip daha önce bakanservisdirek bu koltuklar hatalı değişim diyor ama ikinci sefer arayan servis çalışanları daha telefonda huzursuzluk çıkarıyor bize saat veriyorlar o saatte gelmiyorlar uzak köyden gelip akrabalarımız bekliyorlar yok resim istiyorlar atıyoruz ilk koltuktan beter olan koltuğa bu normal diyorlar."
teslimat-gecikmesi-ve-kaba-davranis-musteriyi-magdur-etti,https://www.sikayetvar.com/bellona/teslimat-gecikmesi-ve-kaba-davranis-musteriyi-magdur-etti,Teslimat Gecikmesi Ve Kaba Davranış Müşteriyi Mağdur Etti,Yasemin,14 Ocak 11:28,"20.10.2025 tarihinde Bellona Aksu bayisinden kredi kartına 7 taksit olacak şekilde bir yatak odası takımı satın aldım. Satın alma sırasında karyola kasası ve karyolanın en geç 45 gün içinde teslim edileceği özellikle belirtildi. Ancak aradan yaklaşık 3 ay geçmesine rağmen ürünlerim hâlâ teslim edilmedi ve süreçle ilgili net hiçbir bilgi alamıyorum.
Bu süre içinde bayi ve Bellona tarafını en az 6–7 kez aradım. Her seferinde sadece “beklemeniz gerekiyor” denildi, ne bir açıklama yapıldı ne de sonrasında dönüş sağlandı. Üstelik ben bilgi almak için aradığımda, çalışanların ses yükselterek konuşması ve azarlar gibi bir üslup kullanması beni hem çok üzdü hem de müşteri olarak kendimi değersiz hissettirdi.
Belirsizlik ve bu kadar uzun süren gecikme nedeniyle ciddi şekilde mağdur oldum. Satın aldığım yatak odası takımının, özellikle karyola kasası ve karyolanın, hiçbir bahane üretilmeden, daha fazla oyalama olmadan acilen tarafıma teslim edilmesini talep ediyorum."
kumasindaki-ipler-ve-tuylenme-sorunu-nedeniyle-koltuk-takiminin-degistirilmesi,https://www.sikayetvar.com/bellona/kumasindaki-ipler-ve-tuylenme-sorunu-nedeniyle-koltuk-takiminin-degistirilmesi,Kumaşındaki İpler Ve Tüylenme Sorunu Nedeniyle Koltuk Takımının Değiştirilmesi,Üveys,13 Ocak 17:41,"Bellona’dan Yeşilpınar Zümrüt Mobilya mağazasından çeyiz paketi olarak aldığımız koltuk takımını henüz hiç kullanmadan, kumaşında iplerin çıktığını ve tüylenmeler olduğunu fark ettik. Ürün daha kullanılmamış olmasına rağmen kumaşta bu şekilde deformasyon olması hem kalite açısından hem de ileride aynı sorunun büyüyerek devam edeceği endişesiyle bizi fazlasıyla rahatsız etti.
Aynı kumaşla devam edilmesi durumunda yine aynı problemi yaşayacağımı düşündüğüm için, koltuk takımımın kumaşının kesinlikle farklı bir kumaşla değiştirilmesini talep ediyorum. Yaşadığım bu mağduriyetin en kısa sürede incelenerek, kalıcı ve tatmin edici bir çözüm sunulmasını rica ediyorum."
